model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDAE,100,1,0.01,300,Cosine,0.4,1,,"[0.0137, 0.0008]","[0.0027, 0.0003]","[0.0025, 0.0002]","[0.0021, 0.0002]","[0.0017, 0.0003]","[0.0016, 0.0001]","[0.001, 0.0003]","[0.0147, 0.0015]","[0.0201, 0.0018]","[0.0228, 0.0019]","[0.0046, 0.0009]","[0.0429, 0.0026]"
CDAE,100,1,0.1,300,Cosine,0.4,1,,"[0.0187, 0.0013]","[0.0025, 0.0002]","[0.0025, 0.0002]","[0.0024, 0.0002]","[0.0041, 0.0004]","[0.0018, 0.0001]","[0.006, 0.0009]","[0.0135, 0.0015]","[0.0196, 0.0018]","[0.026, 0.0021]","[0.0109, 0.0013]","[0.0485, 0.0028]"
CDAE,200,1,1E-05,300,Cosine,0.4,1,,"[0.02, 0.0013]","[0.0031, 0.0003]","[0.0029, 0.0002]","[0.0027, 0.0002]","[0.0039, 0.0004]","[0.0019, 0.0001]","[0.006, 0.0009]","[0.0162, 0.0016]","[0.023, 0.0019]","[0.029, 0.0022]","[0.0107, 0.0013]","[0.0525, 0.0029]"
CDAE,200,1,0.0001,300,Cosine,0.4,1,,"[0.0204, 0.0013]","[0.0034, 0.0003]","[0.003, 0.0002]","[0.0027, 0.0002]","[0.0045, 0.0005]","[0.002, 0.0001]","[0.0061, 0.0009]","[0.0185, 0.0018]","[0.0248, 0.002]","[0.0293, 0.0022]","[0.0121, 0.0014]","[0.0527, 0.0029]"
CDAE,200,1,0.001,300,Cosine,0.4,1,,"[0.0187, 0.0013]","[0.0027, 0.0003]","[0.0026, 0.0002]","[0.0024, 0.0002]","[0.0037, 0.0004]","[0.0018, 0.0001]","[0.0059, 0.0009]","[0.0146, 0.0015]","[0.021, 0.0019]","[0.0254, 0.002]","[0.0101, 0.0013]","[0.0486, 0.0028]"
CDAE,200,1,0.01,300,Cosine,0.4,1,,"[0.0107, 0.0007]","[0.0013, 0.0002]","[0.0013, 0.0001]","[0.0015, 0.0001]","[0.0017, 0.0003]","[0.0014, 0.0001]","[0.0004, 0.0002]","[0.0069, 0.0011]","[0.0102, 0.0013]","[0.0163, 0.0016]","[0.0047, 0.0009]","[0.0368, 0.0024]"
CDAE,200,1,0.1,300,Cosine,0.4,1,,"[0.0187, 0.0013]","[0.0025, 0.0002]","[0.0025, 0.0002]","[0.0024, 0.0002]","[0.0037, 0.0004]","[0.0018, 0.0001]","[0.0059, 0.0009]","[0.0135, 0.0015]","[0.0196, 0.0018]","[0.026, 0.0021]","[0.0099, 0.0013]","[0.0485, 0.0028]"
CDAE,50,1,1E-05,300,Cosine,0.5,1,,"[0.02, 0.0013]","[0.003, 0.0003]","[0.0029, 0.0002]","[0.0027, 0.0002]","[0.0041, 0.0004]","[0.0019, 0.0001]","[0.006, 0.0009]","[0.0164, 0.0016]","[0.023, 0.0019]","[0.029, 0.0022]","[0.0109, 0.0013]","[0.0522, 0.0029]"
CDAE,50,1,0.0001,300,Cosine,0.5,1,,"[0.02, 0.0013]","[0.0031, 0.0003]","[0.0029, 0.0002]","[0.0027, 0.0002]","[0.0039, 0.0004]","[0.002, 0.0001]","[0.006, 0.0009]","[0.0162, 0.0016]","[0.023, 0.0019]","[0.0289, 0.0022]","[0.0107, 0.0013]","[0.052, 0.0029]"
CDAE,50,1,0.001,300,Cosine,0.5,1,,"[0.0198, 0.0013]","[0.0035, 0.0003]","[0.0029, 0.0002]","[0.0026, 0.0002]","[0.0047, 0.0005]","[0.0019, 0.0001]","[0.0061, 0.0009]","[0.0192, 0.0018]","[0.0237, 0.002]","[0.0282, 0.0022]","[0.0126, 0.0014]","[0.0505, 0.0029]"
CDAE,50,1,0.01,300,Cosine,0.5,1,,"[0.0176, 0.0012]","[0.0027, 0.0003]","[0.0025, 0.0002]","[0.0023, 0.0002]","[0.0017, 0.0003]","[0.0018, 0.0001]","[0.0045, 0.0008]","[0.0147, 0.0016]","[0.0201, 0.0018]","[0.0244, 0.002]","[0.0046, 0.0009]","[0.0495, 0.0028]"
CDAE,50,1,0.1,300,Cosine,0.5,1,,"[0.0186, 0.0013]","[0.0025, 0.0002]","[0.0025, 0.0002]","[0.0024, 0.0002]","[0.0036, 0.0004]","[0.0018, 0.0001]","[0.0059, 0.0009]","[0.0135, 0.0015]","[0.0196, 0.0018]","[0.026, 0.0021]","[0.0099, 0.0013]","[0.0482, 0.0028]"
CDAE,100,1,1E-05,300,Cosine,0.5,1,,"[0.02, 0.0013]","[0.003, 0.0003]","[0.0029, 0.0002]","[0.0027, 0.0002]","[0.0039, 0.0004]","[0.0019, 0.0001]","[0.006, 0.0009]","[0.0164, 0.0016]","[0.023, 0.0019]","[0.029, 0.0022]","[0.0107, 0.0013]","[0.0523, 0.0029]"
CDAE,100,1,0.0001,300,Cosine,0.5,1,,"[0.02, 0.0013]","[0.0033, 0.0003]","[0.0029, 0.0002]","[0.0027, 0.0002]","[0.0039, 0.0004]","[0.002, 0.0001]","[0.006, 0.0009]","[0.0178, 0.0017]","[0.0235, 0.002]","[0.0292, 0.0022]","[0.0107, 0.0013]","[0.0518, 0.0029]"
CDAE,100,1,0.001,300,Cosine,0.5,1,,"[0.0195, 0.0013]","[0.0032, 0.0003]","[0.0027, 0.0002]","[0.0024, 0.0002]","[0.0046, 0.0005]","[0.0018, 0.0001]","[0.006, 0.0009]","[0.0173, 0.0017]","[0.0225, 0.0019]","[0.0262, 0.0021]","[0.0125, 0.0014]","[0.0504, 0.0029]"
CDAE,100,1,0.01,300,Cosine,0.5,1,,"[0.0128, 0.0008]","[0.0027, 0.0003]","[0.0025, 0.0002]","[0.0023, 0.0002]","[0.0017, 0.0003]","[0.0016, 0.0001]","[0.0007, 0.0002]","[0.0147, 0.0015]","[0.0202, 0.0018]","[0.0241, 0.002]","[0.0047, 0.0009]","[0.0403, 0.0025]"
CDAE,100,1,0.1,300,Cosine,0.5,1,,"[0.0186, 0.0013]","[0.0025, 0.0002]","[0.0025, 0.0002]","[0.0024, 0.0002]","[0.0036, 0.0004]","[0.0018, 0.0001]","[0.0059, 0.0009]","[0.0135, 0.0015]","[0.0196, 0.0018]","[0.026, 0.0021]","[0.0099, 0.0013]","[0.0482, 0.0028]"
CDAE,200,1,1E-05,300,Cosine,0.5,1,,"[0.0199, 0.0013]","[0.0031, 0.0003]","[0.0029, 0.0002]","[0.0027, 0.0002]","[0.0039, 0.0004]","[0.0019, 0.0001]","[0.006, 0.0009]","[0.0162, 0.0016]","[0.023, 0.0019]","[0.029, 0.0022]","[0.0107, 0.0013]","[0.052, 0.0029]"
CDAE,200,1,0.0001,300,Cosine,0.5,1,,"[0.0202, 0.0013]","[0.0034, 0.0003]","[0.003, 0.0002]","[0.0027, 0.0002]","[0.0045, 0.0005]","[0.0019, 0.0001]","[0.0061, 0.0009]","[0.0185, 0.0018]","[0.0245, 0.002]","[0.0293, 0.0022]","[0.0121, 0.0014]","[0.0516, 0.0029]"
CDAE,200,1,0.001,300,Cosine,0.5,1,,"[0.0183, 0.0012]","[0.0027, 0.0003]","[0.0026, 0.0002]","[0.0023, 0.0002]","[0.0032, 0.0004]","[0.0018, 0.0001]","[0.0055, 0.0009]","[0.0146, 0.0015]","[0.0212, 0.0019]","[0.0257, 0.0021]","[0.0088, 0.0012]","[0.0486, 0.0028]"
CDAE,200,1,0.01,300,Cosine,0.5,1,,"[0.0105, 0.0007]","[0.0013, 0.0002]","[0.0013, 0.0001]","[0.0013, 0.0001]","[0.0017, 0.0003]","[0.0014, 0.0001]","[0.0004, 0.0002]","[0.0069, 0.0011]","[0.0103, 0.0013]","[0.0137, 0.0015]","[0.0047, 0.0009]","[0.0362, 0.0024]"
CDAE,200,1,0.1,300,Cosine,0.5,1,,"[0.0186, 0.0013]","[0.0025, 0.0002]","[0.0025, 0.0002]","[0.0024, 0.0002]","[0.0036, 0.0004]","[0.0018, 0.0001]","[0.0059, 0.0009]","[0.0135, 0.0015]","[0.0196, 0.0018]","[0.026, 0.0021]","[0.0099, 0.0013]","[0.0482, 0.0028]"
