,model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
71,NCE-PLRec,200,1,1,10,Cosine,0,0.8,,"[0.1395, 0.0004]","[0.1014, 0.0004]","[0.0932, 0.0003]","[0.0872, 0.0003]","[0.1145, 0.0005]","[0.0685, 0.0002]","[0.0815, 0.0003]","[0.0695, 0.0004]","[0.0916, 0.0004]","[0.1107, 0.0004]","[0.0419, 0.0003]","[0.194, 0.0005]"
72,NCE-PLRec,200,1,1,10,Cosine,0,0.9,,"[0.1499, 0.0004]","[0.1062, 0.0004]","[0.0978, 0.0003]","[0.0918, 0.0003]","[0.1193, 0.0005]","[0.0718, 0.0002]","[0.0865, 0.0003]","[0.0766, 0.0004]","[0.1014, 0.0004]","[0.1226, 0.0005]","[0.0458, 0.0003]","[0.2121, 0.0006]"
73,NCE-PLRec,200,1,1,10,Cosine,0,1.0,,"[0.1616, 0.0004]","[0.1103, 0.0004]","[0.1026, 0.0003]","[0.0966, 0.0003]","[0.1216, 0.0005]","[0.0762, 0.0002]","[0.0912, 0.0003]","[0.0839, 0.0004]","[0.1124, 0.0005]","[0.1366, 0.0005]","[0.049, 0.0003]","[0.2355, 0.0006]"
74,NCE-PLRec,200,1,1,10,Cosine,0,1.1,,"[0.1713, 0.0004]","[0.1116, 0.0004]","[0.105, 0.0003]","[0.0998, 0.0003]","[0.1221, 0.0005]","[0.0804, 0.0002]","[0.0926, 0.0003]","[0.0862, 0.0004]","[0.1177, 0.0005]","[0.1451, 0.0006]","[0.0498, 0.0003]","[0.2586, 0.0007]"
75,NCE-PLRec,200,1,1,10,Cosine,0,1.2,,"[0.167, 0.0004]","[0.1105, 0.0004]","[0.1037, 0.0003]","[0.0986, 0.0003]","[0.121, 0.0005]","[0.0807, 0.0002]","[0.0907, 0.0003]","[0.0815, 0.0004]","[0.1109, 0.0005]","[0.1368, 0.0005]","[0.0468, 0.0003]","[0.2517, 0.0007]"
76,NCE-PLRec,200,1,1,10,Cosine,0,1.3,,"[0.1423, 0.0004]","[0.1018, 0.0004]","[0.0956, 0.0003]","[0.0911, 0.0003]","[0.1114, 0.0005]","[0.0754, 0.0002]","[0.0808, 0.0003]","[0.0635, 0.0003]","[0.0867, 0.0004]","[0.1076, 0.0004]","[0.0365, 0.0003]","[0.2058, 0.0006]"
77,NCE-PLRec,200,1,10,10,Cosine,0,0.7,,"[0.1342, 0.0004]","[0.0987, 0.0004]","[0.0906, 0.0003]","[0.0849, 0.0003]","[0.1117, 0.0005]","[0.0666, 0.0002]","[0.079, 0.0003]","[0.0666, 0.0003]","[0.0876, 0.0004]","[0.1057, 0.0004]","[0.0403, 0.0003]","[0.1853, 0.0005]"
78,NCE-PLRec,200,1,10,10,Cosine,0,0.8,,"[0.1395, 0.0004]","[0.1014, 0.0004]","[0.0932, 0.0003]","[0.0872, 0.0003]","[0.1145, 0.0005]","[0.0685, 0.0002]","[0.0815, 0.0003]","[0.0695, 0.0004]","[0.0916, 0.0004]","[0.1107, 0.0004]","[0.0419, 0.0003]","[0.194, 0.0005]"
79,NCE-PLRec,200,1,10,10,Cosine,0,0.9,,"[0.1499, 0.0004]","[0.1062, 0.0004]","[0.0978, 0.0003]","[0.0918, 0.0003]","[0.1193, 0.0005]","[0.0718, 0.0002]","[0.0865, 0.0003]","[0.0766, 0.0004]","[0.1014, 0.0004]","[0.1226, 0.0005]","[0.0458, 0.0003]","[0.2121, 0.0006]"
80,NCE-PLRec,200,1,10,10,Cosine,0,1.0,,"[0.1616, 0.0004]","[0.1103, 0.0004]","[0.1026, 0.0003]","[0.0966, 0.0003]","[0.1216, 0.0005]","[0.0762, 0.0002]","[0.0912, 0.0003]","[0.0839, 0.0004]","[0.1124, 0.0005]","[0.1366, 0.0005]","[0.049, 0.0003]","[0.2355, 0.0006]"
81,NCE-PLRec,200,1,10,10,Cosine,0,1.1,,"[0.1713, 0.0004]","[0.1116, 0.0004]","[0.105, 0.0003]","[0.0998, 0.0003]","[0.1221, 0.0005]","[0.0804, 0.0002]","[0.0926, 0.0003]","[0.0862, 0.0004]","[0.1177, 0.0005]","[0.1451, 0.0006]","[0.0498, 0.0003]","[0.2586, 0.0007]"
82,NCE-PLRec,200,1,10,10,Cosine,0,1.2,,"[0.167, 0.0004]","[0.1105, 0.0004]","[0.1037, 0.0003]","[0.0986, 0.0003]","[0.121, 0.0005]","[0.0807, 0.0002]","[0.0907, 0.0003]","[0.0815, 0.0004]","[0.1109, 0.0005]","[0.1368, 0.0005]","[0.0468, 0.0003]","[0.2517, 0.0007]"
83,NCE-PLRec,200,1,10,10,Cosine,0,1.3,,"[0.1423, 0.0004]","[0.1018, 0.0004]","[0.0956, 0.0003]","[0.0911, 0.0003]","[0.1114, 0.0005]","[0.0754, 0.0002]","[0.0808, 0.0003]","[0.0635, 0.0003]","[0.0867, 0.0004]","[0.1076, 0.0004]","[0.0365, 0.0003]","[0.2058, 0.0006]"
84,NCE-PLRec,200,1,100,10,Cosine,0,0.7,,"[0.1342, 0.0004]","[0.0987, 0.0004]","[0.0906, 0.0003]","[0.0849, 0.0003]","[0.1117, 0.0005]","[0.0666, 0.0002]","[0.079, 0.0003]","[0.0666, 0.0003]","[0.0876, 0.0004]","[0.1057, 0.0004]","[0.0403, 0.0003]","[0.1853, 0.0005]"
85,NCE-PLRec,200,1,100,10,Cosine,0,0.8,,"[0.1395, 0.0004]","[0.1014, 0.0004]","[0.0932, 0.0003]","[0.0872, 0.0003]","[0.1145, 0.0005]","[0.0685, 0.0002]","[0.0815, 0.0003]","[0.0695, 0.0004]","[0.0916, 0.0004]","[0.1107, 0.0004]","[0.0419, 0.0003]","[0.194, 0.0005]"
86,NCE-PLRec,200,1,100,10,Cosine,0,0.9,,"[0.1499, 0.0004]","[0.1062, 0.0004]","[0.0978, 0.0003]","[0.0918, 0.0003]","[0.1193, 0.0005]","[0.0718, 0.0002]","[0.0865, 0.0003]","[0.0766, 0.0004]","[0.1014, 0.0004]","[0.1226, 0.0005]","[0.0458, 0.0003]","[0.2121, 0.0006]"
87,NCE-PLRec,200,1,100,10,Cosine,0,1.0,,"[0.1616, 0.0004]","[0.1103, 0.0004]","[0.1026, 0.0003]","[0.0966, 0.0003]","[0.1216, 0.0005]","[0.0762, 0.0002]","[0.0912, 0.0003]","[0.0839, 0.0004]","[0.1124, 0.0005]","[0.1366, 0.0005]","[0.049, 0.0003]","[0.2355, 0.0006]"
88,NCE-PLRec,200,1,100,10,Cosine,0,1.1,,"[0.1713, 0.0004]","[0.1116, 0.0004]","[0.105, 0.0003]","[0.0998, 0.0003]","[0.1221, 0.0005]","[0.0804, 0.0002]","[0.0926, 0.0003]","[0.0862, 0.0004]","[0.1177, 0.0005]","[0.1451, 0.0006]","[0.0498, 0.0003]","[0.2586, 0.0007]"
89,NCE-PLRec,200,1,100,10,Cosine,0,1.2,,"[0.167, 0.0004]","[0.1105, 0.0004]","[0.1037, 0.0003]","[0.0986, 0.0003]","[0.121, 0.0005]","[0.0807, 0.0002]","[0.0907, 0.0003]","[0.0815, 0.0004]","[0.1109, 0.0005]","[0.1368, 0.0005]","[0.0468, 0.0003]","[0.2517, 0.0007]"
90,NCE-PLRec,200,1,100,10,Cosine,0,1.3,,"[0.1423, 0.0004]","[0.1018, 0.0004]","[0.0956, 0.0003]","[0.0911, 0.0003]","[0.1114, 0.0005]","[0.0754, 0.0002]","[0.0808, 0.0003]","[0.0635, 0.0003]","[0.0867, 0.0004]","[0.1076, 0.0004]","[0.0365, 0.0003]","[0.2058, 0.0006]"
91,NCE-PLRec,200,1,1000,10,Cosine,0,0.7,,"[0.1342, 0.0004]","[0.0987, 0.0004]","[0.0906, 0.0003]","[0.0849, 0.0003]","[0.1117, 0.0005]","[0.0666, 0.0002]","[0.079, 0.0003]","[0.0666, 0.0003]","[0.0876, 0.0004]","[0.1057, 0.0004]","[0.0403, 0.0003]","[0.1853, 0.0005]"
92,NCE-PLRec,200,1,1000,10,Cosine,0,0.8,,"[0.1395, 0.0004]","[0.1014, 0.0004]","[0.0932, 0.0003]","[0.0872, 0.0003]","[0.1145, 0.0005]","[0.0685, 0.0002]","[0.0815, 0.0003]","[0.0695, 0.0004]","[0.0916, 0.0004]","[0.1107, 0.0004]","[0.0419, 0.0003]","[0.194, 0.0005]"
93,NCE-PLRec,200,1,1000,10,Cosine,0,0.9,,"[0.1499, 0.0004]","[0.1062, 0.0004]","[0.0978, 0.0003]","[0.0918, 0.0003]","[0.1193, 0.0005]","[0.0718, 0.0002]","[0.0865, 0.0003]","[0.0766, 0.0004]","[0.1014, 0.0004]","[0.1226, 0.0005]","[0.0458, 0.0003]","[0.2121, 0.0006]"
94,NCE-PLRec,200,1,1000,10,Cosine,0,1.0,,"[0.1616, 0.0004]","[0.1103, 0.0004]","[0.1026, 0.0003]","[0.0966, 0.0003]","[0.1216, 0.0005]","[0.0762, 0.0002]","[0.0912, 0.0003]","[0.0839, 0.0004]","[0.1124, 0.0005]","[0.1366, 0.0005]","[0.049, 0.0003]","[0.2355, 0.0006]"
95,NCE-PLRec,200,1,1000,10,Cosine,0,1.1,,"[0.1713, 0.0004]","[0.1116, 0.0004]","[0.105, 0.0003]","[0.0998, 0.0003]","[0.1221, 0.0005]","[0.0804, 0.0002]","[0.0926, 0.0003]","[0.0862, 0.0004]","[0.1177, 0.0005]","[0.1451, 0.0006]","[0.0498, 0.0003]","[0.2586, 0.0007]"
96,NCE-PLRec,200,1,1000,10,Cosine,0,1.2,,"[0.167, 0.0004]","[0.1105, 0.0004]","[0.1037, 0.0003]","[0.0986, 0.0003]","[0.121, 0.0005]","[0.0807, 0.0002]","[0.0907, 0.0003]","[0.0815, 0.0004]","[0.1109, 0.0005]","[0.1368, 0.0005]","[0.0468, 0.0003]","[0.2518, 0.0007]"
97,NCE-PLRec,200,1,1000,10,Cosine,0,1.3,,"[0.1423, 0.0004]","[0.1018, 0.0004]","[0.0956, 0.0003]","[0.0911, 0.0003]","[0.1114, 0.0005]","[0.0754, 0.0002]","[0.0808, 0.0003]","[0.0635, 0.0003]","[0.0867, 0.0004]","[0.1076, 0.0004]","[0.0365, 0.0003]","[0.2058, 0.0006]"
98,NCE-PLRec,200,1,10000,10,Cosine,0,0.7,,"[0.1343, 0.0004]","[0.0987, 0.0004]","[0.0906, 0.0003]","[0.0849, 0.0003]","[0.1117, 0.0005]","[0.0666, 0.0002]","[0.079, 0.0003]","[0.0666, 0.0003]","[0.0876, 0.0004]","[0.1058, 0.0004]","[0.0403, 0.0003]","[0.1854, 0.0005]"
99,NCE-PLRec,200,1,10000,10,Cosine,0,0.8,,"[0.1395, 0.0004]","[0.1014, 0.0004]","[0.0932, 0.0003]","[0.0872, 0.0003]","[0.1145, 0.0005]","[0.0685, 0.0002]","[0.0815, 0.0003]","[0.0695, 0.0004]","[0.0916, 0.0004]","[0.1108, 0.0004]","[0.0419, 0.0003]","[0.194, 0.0005]"
100,NCE-PLRec,200,1,10000,10,Cosine,0,0.9,,"[0.1499, 0.0004]","[0.1062, 0.0004]","[0.0978, 0.0003]","[0.0918, 0.0003]","[0.1193, 0.0005]","[0.0719, 0.0002]","[0.0865, 0.0003]","[0.0766, 0.0004]","[0.1014, 0.0004]","[0.1226, 0.0005]","[0.0458, 0.0003]","[0.2122, 0.0006]"
101,NCE-PLRec,200,1,10000,10,Cosine,0,1.0,,"[0.1616, 0.0004]","[0.1103, 0.0004]","[0.1026, 0.0003]","[0.0967, 0.0003]","[0.1216, 0.0005]","[0.0762, 0.0002]","[0.0912, 0.0003]","[0.0839, 0.0004]","[0.1124, 0.0005]","[0.1366, 0.0005]","[0.049, 0.0003]","[0.2355, 0.0006]"
102,NCE-PLRec,200,1,10000,10,Cosine,0,1.1,,"[0.1714, 0.0004]","[0.1116, 0.0004]","[0.105, 0.0003]","[0.0998, 0.0003]","[0.1221, 0.0005]","[0.0804, 0.0002]","[0.0926, 0.0003]","[0.0862, 0.0004]","[0.1177, 0.0005]","[0.1451, 0.0006]","[0.0498, 0.0003]","[0.2587, 0.0007]"
103,NCE-PLRec,200,1,10000,10,Cosine,0,1.2,,"[0.167, 0.0004]","[0.1105, 0.0004]","[0.1037, 0.0003]","[0.0986, 0.0003]","[0.121, 0.0005]","[0.0807, 0.0002]","[0.0907, 0.0003]","[0.0815, 0.0004]","[0.1109, 0.0005]","[0.1368, 0.0005]","[0.0468, 0.0003]","[0.2518, 0.0007]"
104,NCE-PLRec,200,1,10000,10,Cosine,0,1.3,,"[0.1424, 0.0004]","[0.1018, 0.0004]","[0.0956, 0.0003]","[0.0912, 0.0003]","[0.1114, 0.0005]","[0.0755, 0.0002]","[0.0808, 0.0003]","[0.0635, 0.0003]","[0.0867, 0.0004]","[0.1077, 0.0004]","[0.0365, 0.0003]","[0.2059, 0.0006]"
