,model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
0,AutoRec,50,1,1e-05,300,Cosine,0,1.0,,"[0.1382, 0.0004]","[0.0922, 0.0004]","[0.0885, 0.0003]","[0.085, 0.0003]","[0.0981, 0.0005]","[0.071, 0.0002]","[0.0741, 0.0003]","[0.0625, 0.0004]","[0.0883, 0.0004]","[0.1113, 0.0005]","[0.0343, 0.0003]","[0.2109, 0.0006]"
1,AutoRec,50,1,0.0001,300,Cosine,0,1.0,,"[0.0894, 0.0003]","[0.0602, 0.0003]","[0.0601, 0.0003]","[0.0598, 0.0002]","[0.058, 0.0004]","[0.0494, 0.0002]","[0.0475, 0.0002]","[0.0365, 0.0003]","[0.0525, 0.0003]","[0.0706, 0.0004]","[0.0174, 0.0002]","[0.1416, 0.0005]"
2,AutoRec,50,1,0.001,300,Cosine,0,1.0,,"[0.0816, 0.0003]","[0.0536, 0.0003]","[0.0543, 0.0002]","[0.0538, 0.0002]","[0.0493, 0.0003]","[0.0459, 0.0002]","[0.0448, 0.0002]","[0.0309, 0.0002]","[0.049, 0.0003]","[0.0625, 0.0003]","[0.0159, 0.0002]","[0.1271, 0.0005]"
3,AutoRec,50,1,0.01,300,Cosine,0,1.0,,"[0.0858, 0.0003]","[0.0551, 0.0003]","[0.0575, 0.0002]","[0.0553, 0.0002]","[0.0548, 0.0003]","[0.0485, 0.0002]","[0.0463, 0.0002]","[0.0313, 0.0003]","[0.0494, 0.0003]","[0.0624, 0.0003]","[0.0171, 0.0002]","[0.1351, 0.0005]"
4,AutoRec,50,1,0.1,300,Cosine,0,1.0,,"[0.0882, 0.0003]","[0.0625, 0.0003]","[0.0608, 0.0003]","[0.0578, 0.0002]","[0.0634, 0.0004]","[0.0489, 0.0002]","[0.0475, 0.0002]","[0.0364, 0.0003]","[0.0515, 0.0003]","[0.0644, 0.0003]","[0.0205, 0.0002]","[0.1393, 0.0005]"
5,AutoRec,100,1,1e-05,300,Cosine,0,1.0,,"[0.1355, 0.0004]","[0.0916, 0.0004]","[0.0873, 0.0003]","[0.0838, 0.0003]","[0.0974, 0.0005]","[0.07, 0.0002]","[0.0734, 0.0003]","[0.062, 0.0004]","[0.0856, 0.0004]","[0.1076, 0.0005]","[0.0341, 0.0003]","[0.2059, 0.0006]"
6,AutoRec,100,1,0.0001,300,Cosine,0,1.0,,"[0.0882, 0.0003]","[0.0589, 0.0003]","[0.0588, 0.0003]","[0.0586, 0.0002]","[0.0593, 0.0004]","[0.0485, 0.0002]","[0.0469, 0.0002]","[0.0361, 0.0003]","[0.0529, 0.0003]","[0.0694, 0.0004]","[0.0198, 0.0002]","[0.1395, 0.0005]"
7,AutoRec,100,1,0.001,300,Cosine,0,1.0,,"[0.0795, 0.0003]","[0.0509, 0.0003]","[0.0506, 0.0002]","[0.0499, 0.0002]","[0.0539, 0.0003]","[0.0433, 0.0002]","[0.0434, 0.0002]","[0.0335, 0.0003]","[0.0476, 0.0003]","[0.0606, 0.0003]","[0.019, 0.0002]","[0.1251, 0.0005]"
8,AutoRec,100,1,0.01,300,Cosine,0,1.0,,"[0.0821, 0.0003]","[0.054, 0.0003]","[0.0553, 0.0002]","[0.055, 0.0002]","[0.0492, 0.0003]","[0.0463, 0.0002]","[0.045, 0.0002]","[0.0308, 0.0002]","[0.0492, 0.0003]","[0.0633, 0.0003]","[0.0159, 0.0002]","[0.1282, 0.0005]"
9,AutoRec,100,1,0.1,300,Cosine,0,1.0,,"[0.0883, 0.0003]","[0.0626, 0.0003]","[0.0607, 0.0003]","[0.0577, 0.0002]","[0.0625, 0.0004]","[0.049, 0.0002]","[0.0488, 0.0002]","[0.0373, 0.0003]","[0.0515, 0.0003]","[0.0641, 0.0003]","[0.0204, 0.0002]","[0.1395, 0.0005]"
10,AutoRec,200,1,1e-05,300,Cosine,0,1.0,,"[0.132, 0.0004]","[0.0906, 0.0004]","[0.0859, 0.0003]","[0.0822, 0.0003]","[0.0969, 0.0005]","[0.0686, 0.0002]","[0.0729, 0.0003]","[0.0607, 0.0004]","[0.0829, 0.0004]","[0.1034, 0.0005]","[0.034, 0.0003]","[0.1987, 0.0006]"
11,AutoRec,200,1,0.0001,300,Cosine,0,1.0,,"[0.0852, 0.0003]","[0.0591, 0.0003]","[0.0568, 0.0002]","[0.0562, 0.0002]","[0.0599, 0.0004]","[0.0462, 0.0002]","[0.0472, 0.0002]","[0.0388, 0.0003]","[0.0519, 0.0003]","[0.0672, 0.0004]","[0.0213, 0.0002]","[0.1321, 0.0005]"
12,AutoRec,200,1,0.001,300,Cosine,0,1.0,,"[0.0754, 0.0003]","[0.0489, 0.0002]","[0.0455, 0.0002]","[0.044, 0.0002]","[0.0571, 0.0003]","[0.0401, 0.0001]","[0.0402, 0.0002]","[0.0356, 0.0003]","[0.0488, 0.0003]","[0.059, 0.0003]","[0.0187, 0.0002]","[0.1177, 0.0005]"
13,AutoRec,200,1,0.01,300,Cosine,0,1.0,,"[0.0784, 0.0003]","[0.0505, 0.0002]","[0.0493, 0.0002]","[0.0482, 0.0002]","[0.0539, 0.0003]","[0.0427, 0.0002]","[0.0426, 0.0002]","[0.0356, 0.0003]","[0.0479, 0.0003]","[0.0598, 0.0003]","[0.0193, 0.0002]","[0.1228, 0.0005]"
