,model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
10,NCE-PLRec,50,1,10,10,Cosine,0,1.0,,"[0.1893, 0.004]","[0.093, 0.0028]","[0.0893, 0.0024]","[0.0865, 0.0021]","[0.1003, 0.0038]","[0.0721, 0.0014]","[0.0936, 0.0029]","[0.0957, 0.0039]","[0.132, 0.0046]","[0.165, 0.0051]","[0.0541, 0.0028]","[0.3092, 0.0066]"
11,NCE-PLRec,50,1,10,10,Cosine,0,1.1,,"[0.1892, 0.004]","[0.0923, 0.0028]","[0.0895, 0.0024]","[0.0863, 0.0022]","[0.0993, 0.0038]","[0.0724, 0.0014]","[0.0935, 0.0029]","[0.0955, 0.0039]","[0.1323, 0.0046]","[0.1645, 0.0051]","[0.0535, 0.0028]","[0.3088, 0.0066]"
12,NCE-PLRec,50,1,10,10,Cosine,0,1.2,,"[0.1836, 0.004]","[0.0903, 0.0029]","[0.0866, 0.0024]","[0.0838, 0.0022]","[0.0963, 0.0039]","[0.0717, 0.0015]","[0.0893, 0.0029]","[0.0902, 0.0037]","[0.1246, 0.0044]","[0.1558, 0.0049]","[0.0505, 0.0028]","[0.2985, 0.0065]"
13,NCE-PLRec,50,1,10,10,Cosine,0,1.3,,"[0.1724, 0.0039]","[0.0872, 0.0029]","[0.0836, 0.0025]","[0.0811, 0.0022]","[0.0911, 0.0038]","[0.0695, 0.0015]","[0.0849, 0.0028]","[0.0823, 0.0035]","[0.1134, 0.0041]","[0.1443, 0.0047]","[0.0446, 0.0025]","[0.2788, 0.0063]"
14,NCE-PLRec,50,1,100,10,Cosine,0,0.7,,"[0.1823, 0.0038]","[0.0919, 0.0028]","[0.0874, 0.0023]","[0.0833, 0.002]","[0.0973, 0.0037]","[0.0699, 0.0014]","[0.0905, 0.0028]","[0.0939, 0.0038]","[0.1278, 0.0044]","[0.1562, 0.0048]","[0.0523, 0.0027]","[0.2947, 0.0063]"
15,NCE-PLRec,50,1,100,10,Cosine,0,0.8,,"[0.1851, 0.0039]","[0.0925, 0.0028]","[0.0887, 0.0023]","[0.0849, 0.0021]","[0.0979, 0.0037]","[0.0707, 0.0014]","[0.0927, 0.0028]","[0.0951, 0.0038]","[0.13, 0.0044]","[0.1615, 0.0049]","[0.0535, 0.0028]","[0.3004, 0.0064]"
16,NCE-PLRec,50,1,100,10,Cosine,0,0.9,,"[0.188, 0.0039]","[0.0933, 0.0028]","[0.0892, 0.0024]","[0.0859, 0.0021]","[0.0999, 0.0038]","[0.0713, 0.0014]","[0.0934, 0.0029]","[0.0965, 0.0039]","[0.1316, 0.0045]","[0.1645, 0.005]","[0.0542, 0.0028]","[0.3054, 0.0065]"
17,NCE-PLRec,50,1,100,10,Cosine,0,1.0,,"[0.1893, 0.004]","[0.0931, 0.0028]","[0.0893, 0.0024]","[0.0865, 0.0021]","[0.1002, 0.0038]","[0.0722, 0.0014]","[0.0936, 0.0029]","[0.0957, 0.0039]","[0.132, 0.0046]","[0.1651, 0.0051]","[0.0541, 0.0028]","[0.3093, 0.0066]"
18,NCE-PLRec,50,1,100,10,Cosine,0,1.1,,"[0.1892, 0.004]","[0.0924, 0.0028]","[0.0896, 0.0024]","[0.0863, 0.0022]","[0.0993, 0.0038]","[0.0725, 0.0014]","[0.0935, 0.0029]","[0.0956, 0.0039]","[0.1324, 0.0046]","[0.1645, 0.0051]","[0.0535, 0.0028]","[0.3089, 0.0066]"
19,NCE-PLRec,50,1,100,10,Cosine,0,1.2,,"[0.1835, 0.004]","[0.0903, 0.0029]","[0.0867, 0.0024]","[0.0839, 0.0022]","[0.0962, 0.0039]","[0.0717, 0.0015]","[0.0892, 0.0029]","[0.0901, 0.0037]","[0.1247, 0.0044]","[0.1559, 0.0049]","[0.0505, 0.0028]","[0.2984, 0.0065]"
20,NCE-PLRec,50,1,100,10,Cosine,0,1.3,,"[0.1725, 0.0039]","[0.0872, 0.0029]","[0.0836, 0.0025]","[0.0811, 0.0022]","[0.0912, 0.0038]","[0.0695, 0.0015]","[0.085, 0.0028]","[0.0823, 0.0035]","[0.1134, 0.0041]","[0.1443, 0.0047]","[0.0446, 0.0025]","[0.279, 0.0063]"
21,NCE-PLRec,50,1,1000,10,Cosine,0,0.7,,"[0.1826, 0.0038]","[0.0919, 0.0028]","[0.0875, 0.0023]","[0.0834, 0.002]","[0.0973, 0.0037]","[0.07, 0.0014]","[0.0905, 0.0028]","[0.094, 0.0038]","[0.1278, 0.0044]","[0.1566, 0.0048]","[0.0523, 0.0027]","[0.2952, 0.0063]"
22,NCE-PLRec,50,1,1000,10,Cosine,0,0.8,,"[0.1853, 0.0039]","[0.0925, 0.0028]","[0.0887, 0.0023]","[0.085, 0.0021]","[0.0982, 0.0037]","[0.0708, 0.0014]","[0.0928, 0.0028]","[0.0951, 0.0039]","[0.13, 0.0044]","[0.1615, 0.0049]","[0.0536, 0.0028]","[0.3008, 0.0064]"
23,NCE-PLRec,50,1,1000,10,Cosine,0,0.9,,"[0.1882, 0.0039]","[0.0934, 0.0028]","[0.0892, 0.0024]","[0.086, 0.0021]","[0.1003, 0.0038]","[0.0714, 0.0014]","[0.0937, 0.0029]","[0.0966, 0.0039]","[0.1317, 0.0045]","[0.1647, 0.005]","[0.0545, 0.0028]","[0.3057, 0.0065]"
24,NCE-PLRec,50,1,1000,10,Cosine,0,1.0,,"[0.1895, 0.004]","[0.0931, 0.0028]","[0.0895, 0.0024]","[0.0866, 0.0021]","[0.1001, 0.0038]","[0.0722, 0.0014]","[0.0935, 0.0029]","[0.0958, 0.0039]","[0.1322, 0.0046]","[0.1654, 0.0051]","[0.0539, 0.0028]","[0.3095, 0.0066]"
25,NCE-PLRec,50,1,1000,10,Cosine,0,1.1,,"[0.1892, 0.004]","[0.0927, 0.0028]","[0.0896, 0.0024]","[0.0865, 0.0022]","[0.0995, 0.0039]","[0.0725, 0.0014]","[0.0937, 0.0029]","[0.0959, 0.0039]","[0.1324, 0.0046]","[0.1646, 0.0051]","[0.0537, 0.0028]","[0.3086, 0.0066]"
26,NCE-PLRec,50,1,1000,10,Cosine,0,1.2,,"[0.1839, 0.004]","[0.0903, 0.0029]","[0.0871, 0.0024]","[0.084, 0.0022]","[0.0961, 0.0039]","[0.0719, 0.0015]","[0.0893, 0.0029]","[0.09, 0.0037]","[0.1254, 0.0044]","[0.156, 0.0049]","[0.0505, 0.0028]","[0.2991, 0.0065]"
27,NCE-PLRec,50,1,1000,10,Cosine,0,1.3,,"[0.173, 0.0039]","[0.0877, 0.0029]","[0.0841, 0.0025]","[0.0814, 0.0022]","[0.0917, 0.0039]","[0.0698, 0.0015]","[0.0853, 0.0028]","[0.0827, 0.0035]","[0.1141, 0.0041]","[0.1445, 0.0047]","[0.0449, 0.0025]","[0.2801, 0.0063]"
28,NCE-PLRec,50,1,10000,10,Cosine,0,0.7,,"[0.1845, 0.0039]","[0.092, 0.0028]","[0.088, 0.0023]","[0.0842, 0.0021]","[0.0978, 0.0037]","[0.0709, 0.0014]","[0.0914, 0.0028]","[0.0943, 0.0038]","[0.1286, 0.0044]","[0.1586, 0.0049]","[0.0527, 0.0028]","[0.299, 0.0064]"
29,NCE-PLRec,50,1,10000,10,Cosine,0,0.8,,"[0.1869, 0.0039]","[0.0929, 0.0028]","[0.0889, 0.0024]","[0.0857, 0.0021]","[0.0988, 0.0038]","[0.0716, 0.0014]","[0.0933, 0.0029]","[0.095, 0.0038]","[0.1305, 0.0044]","[0.1625, 0.005]","[0.0534, 0.0028]","[0.3037, 0.0065]"
30,NCE-PLRec,50,1,10000,10,Cosine,0,0.9,,"[0.1899, 0.004]","[0.0943, 0.0028]","[0.0899, 0.0024]","[0.0864, 0.0021]","[0.1002, 0.0038]","[0.0724, 0.0014]","[0.0934, 0.0029]","[0.0967, 0.0039]","[0.1323, 0.0045]","[0.165, 0.0051]","[0.0544, 0.0028]","[0.3088, 0.0065]"
31,NCE-PLRec,50,1,10000,10,Cosine,0,1.0,,"[0.1905, 0.004]","[0.0938, 0.0028]","[0.0905, 0.0024]","[0.087, 0.0022]","[0.1005, 0.0039]","[0.0729, 0.0014]","[0.0941, 0.0029]","[0.0959, 0.0039]","[0.1332, 0.0046]","[0.1659, 0.0051]","[0.0541, 0.0028]","[0.3107, 0.0066]"
32,NCE-PLRec,50,1,10000,10,Cosine,0,1.1,,"[0.1909, 0.004]","[0.0939, 0.0029]","[0.0902, 0.0024]","[0.0872, 0.0022]","[0.0992, 0.0039]","[0.0734, 0.0015]","[0.094, 0.0029]","[0.0965, 0.0039]","[0.1327, 0.0045]","[0.1657, 0.0051]","[0.0532, 0.0028]","[0.311, 0.0066]"
33,NCE-PLRec,50,1,10000,10,Cosine,0,1.2,,"[0.1852, 0.004]","[0.0926, 0.0029]","[0.0885, 0.0025]","[0.0853, 0.0022]","[0.0971, 0.0039]","[0.0727, 0.0015]","[0.0905, 0.0029]","[0.0912, 0.0037]","[0.1263, 0.0044]","[0.1575, 0.005]","[0.0502, 0.0027]","[0.3004, 0.0065]"
34,NCE-PLRec,50,1,10000,10,Cosine,0,1.3,,"[0.176, 0.0039]","[0.0898, 0.003]","[0.0865, 0.0025]","[0.0834, 0.0023]","[0.0953, 0.0039]","[0.0713, 0.0016]","[0.0867, 0.0028]","[0.0841, 0.0035]","[0.1175, 0.0042]","[0.1467, 0.0047]","[0.0459, 0.0025]","[0.2842, 0.0063]"
35,NCE-PLRec,100,1,1,10,Cosine,0,0.7,,"[0.1682, 0.0037]","[0.0859, 0.0026]","[0.0815, 0.0022]","[0.0773, 0.0019]","[0.0905, 0.0035]","[0.064, 0.0013]","[0.0854, 0.0027]","[0.0873, 0.0036]","[0.1195, 0.0042]","[0.1461, 0.0046]","[0.0493, 0.0027]","[0.2652, 0.0058]"
36,NCE-PLRec,100,1,1,10,Cosine,0,0.8,,"[0.173, 0.0037]","[0.0884, 0.0026]","[0.0842, 0.0022]","[0.0801, 0.0019]","[0.0949, 0.0036]","[0.0659, 0.0013]","[0.0884, 0.0027]","[0.0899, 0.0037]","[0.1234, 0.0043]","[0.1512, 0.0047]","[0.0514, 0.0028]","[0.2755, 0.006]"
37,NCE-PLRec,100,1,1,10,Cosine,0,0.9,,"[0.1798, 0.0038]","[0.0916, 0.0027]","[0.0872, 0.0022]","[0.0831, 0.002]","[0.0978, 0.0037]","[0.0682, 0.0013]","[0.0913, 0.0028]","[0.093, 0.0037]","[0.1287, 0.0044]","[0.1574, 0.0048]","[0.0534, 0.0028]","[0.2873, 0.0061]"
38,NCE-PLRec,100,1,1,10,Cosine,0,1.0,,"[0.1851, 0.0039]","[0.0923, 0.0027]","[0.089, 0.0023]","[0.0849, 0.002]","[0.0984, 0.0037]","[0.07, 0.0013]","[0.0932, 0.0028]","[0.0951, 0.0038]","[0.1323, 0.0045]","[0.1624, 0.005]","[0.0544, 0.0028]","[0.2984, 0.0063]"
39,NCE-PLRec,100,1,1,10,Cosine,0,1.1,,"[0.1876, 0.0039]","[0.0932, 0.0028]","[0.0891, 0.0024]","[0.0858, 0.0021]","[0.0975, 0.0038]","[0.0713, 0.0014]","[0.0931, 0.0029]","[0.0968, 0.0039]","[0.1334, 0.0046]","[0.165, 0.005]","[0.054, 0.0029]","[0.3048, 0.0064]"
40,NCE-PLRec,100,1,1,10,Cosine,0,1.2,,"[0.1825, 0.0039]","[0.0893, 0.0028]","[0.087, 0.0024]","[0.0836, 0.0021]","[0.0941, 0.0038]","[0.0707, 0.0014]","[0.0898, 0.0029]","[0.0916, 0.0038]","[0.1279, 0.0045]","[0.1576, 0.005]","[0.0503, 0.0028]","[0.2967, 0.0063]"
41,NCE-PLRec,100,1,1,10,Cosine,0,1.3,,"[0.1731, 0.0039]","[0.0864, 0.0028]","[0.0833, 0.0024]","[0.0805, 0.0021]","[0.0907, 0.0038]","[0.0689, 0.0015]","[0.085, 0.0028]","[0.0843, 0.0036]","[0.1168, 0.0042]","[0.1461, 0.0048]","[0.0458, 0.0026]","[0.279, 0.0062]"
42,NCE-PLRec,100,1,10,10,Cosine,0,0.7,,"[0.1682, 0.0037]","[0.0859, 0.0026]","[0.0815, 0.0022]","[0.0773, 0.0019]","[0.0905, 0.0035]","[0.064, 0.0013]","[0.0854, 0.0027]","[0.0873, 0.0036]","[0.1194, 0.0042]","[0.1461, 0.0046]","[0.0493, 0.0027]","[0.2652, 0.0058]"
43,NCE-PLRec,100,1,10,10,Cosine,0,0.8,,"[0.173, 0.0037]","[0.0884, 0.0026]","[0.0842, 0.0022]","[0.0802, 0.0019]","[0.0949, 0.0036]","[0.0659, 0.0013]","[0.0884, 0.0027]","[0.0899, 0.0037]","[0.1234, 0.0043]","[0.1512, 0.0047]","[0.0514, 0.0028]","[0.2755, 0.006]"
44,NCE-PLRec,100,1,10,10,Cosine,0,0.9,,"[0.1798, 0.0038]","[0.0916, 0.0027]","[0.0872, 0.0022]","[0.0831, 0.002]","[0.0979, 0.0037]","[0.0682, 0.0013]","[0.0913, 0.0028]","[0.093, 0.0037]","[0.1287, 0.0044]","[0.1574, 0.0048]","[0.0535, 0.0028]","[0.2873, 0.0061]"
45,NCE-PLRec,100,1,10,10,Cosine,0,1.0,,"[0.1852, 0.0039]","[0.0924, 0.0027]","[0.089, 0.0023]","[0.0849, 0.002]","[0.0984, 0.0037]","[0.07, 0.0013]","[0.0932, 0.0028]","[0.0951, 0.0038]","[0.1323, 0.0045]","[0.1624, 0.005]","[0.0544, 0.0028]","[0.2984, 0.0063]"
46,NCE-PLRec,100,1,10,10,Cosine,0,1.1,,"[0.1876, 0.0039]","[0.0932, 0.0028]","[0.0891, 0.0024]","[0.0858, 0.0021]","[0.0975, 0.0038]","[0.0713, 0.0014]","[0.0931, 0.0029]","[0.0968, 0.0039]","[0.1334, 0.0046]","[0.165, 0.005]","[0.054, 0.0029]","[0.3048, 0.0064]"
47,NCE-PLRec,100,1,10,10,Cosine,0,1.2,,"[0.1825, 0.0039]","[0.0893, 0.0028]","[0.087, 0.0024]","[0.0836, 0.0021]","[0.0942, 0.0038]","[0.0707, 0.0014]","[0.0898, 0.0029]","[0.0916, 0.0038]","[0.1279, 0.0045]","[0.1576, 0.005]","[0.0503, 0.0028]","[0.2967, 0.0063]"
48,NCE-PLRec,100,1,10,10,Cosine,0,1.3,,"[0.1731, 0.0039]","[0.0865, 0.0028]","[0.0833, 0.0024]","[0.0805, 0.0021]","[0.0907, 0.0038]","[0.0688, 0.0015]","[0.085, 0.0028]","[0.0843, 0.0036]","[0.1168, 0.0042]","[0.1461, 0.0048]","[0.0457, 0.0026]","[0.2789, 0.0062]"
49,NCE-PLRec,100,1,100,10,Cosine,0,0.7,,"[0.1682, 0.0037]","[0.086, 0.0026]","[0.0816, 0.0022]","[0.0774, 0.0019]","[0.0906, 0.0035]","[0.064, 0.0013]","[0.0854, 0.0027]","[0.0873, 0.0036]","[0.1196, 0.0042]","[0.1461, 0.0046]","[0.0493, 0.0027]","[0.2652, 0.0058]"
50,NCE-PLRec,100,1,100,10,Cosine,0,0.8,,"[0.1731, 0.0037]","[0.0885, 0.0026]","[0.0843, 0.0022]","[0.0801, 0.0019]","[0.095, 0.0036]","[0.066, 0.0013]","[0.0884, 0.0027]","[0.09, 0.0037]","[0.1235, 0.0043]","[0.1512, 0.0047]","[0.0514, 0.0028]","[0.2756, 0.006]"
51,NCE-PLRec,100,1,100,10,Cosine,0,0.9,,"[0.1799, 0.0038]","[0.0916, 0.0027]","[0.0873, 0.0022]","[0.0831, 0.002]","[0.0978, 0.0037]","[0.0682, 0.0013]","[0.0913, 0.0028]","[0.093, 0.0037]","[0.1287, 0.0044]","[0.1575, 0.0048]","[0.0535, 0.0028]","[0.2875, 0.0061]"
52,NCE-PLRec,100,1,100,10,Cosine,0,1.0,,"[0.1852, 0.0039]","[0.0924, 0.0027]","[0.0891, 0.0023]","[0.0849, 0.002]","[0.0985, 0.0037]","[0.07, 0.0013]","[0.0932, 0.0028]","[0.0952, 0.0038]","[0.1323, 0.0045]","[0.1625, 0.005]","[0.0543, 0.0028]","[0.2986, 0.0063]"
53,NCE-PLRec,100,1,100,10,Cosine,0,1.1,,"[0.1876, 0.0039]","[0.0932, 0.0028]","[0.0891, 0.0024]","[0.0858, 0.0021]","[0.0975, 0.0038]","[0.0713, 0.0014]","[0.093, 0.0029]","[0.0969, 0.0039]","[0.1334, 0.0046]","[0.165, 0.005]","[0.054, 0.0029]","[0.3048, 0.0064]"
54,NCE-PLRec,100,1,100,10,Cosine,0,1.2,,"[0.1826, 0.0039]","[0.0894, 0.0028]","[0.087, 0.0024]","[0.0836, 0.0021]","[0.0942, 0.0038]","[0.0707, 0.0014]","[0.0898, 0.0029]","[0.0917, 0.0038]","[0.1279, 0.0045]","[0.1577, 0.005]","[0.0503, 0.0028]","[0.297, 0.0063]"
55,NCE-PLRec,100,1,100,10,Cosine,0,1.3,,"[0.1732, 0.0039]","[0.0865, 0.0028]","[0.0834, 0.0024]","[0.0805, 0.0021]","[0.0908, 0.0038]","[0.0689, 0.0015]","[0.085, 0.0028]","[0.0842, 0.0036]","[0.117, 0.0042]","[0.146, 0.0048]","[0.0459, 0.0026]","[0.279, 0.0062]"
56,NCE-PLRec,100,1,1000,10,Cosine,0,0.7,,"[0.1689, 0.0037]","[0.0863, 0.0026]","[0.082, 0.0022]","[0.0776, 0.0019]","[0.0911, 0.0036]","[0.0643, 0.0013]","[0.0858, 0.0027]","[0.0878, 0.0036]","[0.1202, 0.0042]","[0.1467, 0.0046]","[0.0496, 0.0027]","[0.2666, 0.0058]"
57,NCE-PLRec,100,1,1000,10,Cosine,0,0.8,,"[0.1738, 0.0037]","[0.0887, 0.0026]","[0.0845, 0.0022]","[0.0802, 0.0019]","[0.0953, 0.0036]","[0.0662, 0.0013]","[0.0886, 0.0027]","[0.0905, 0.0037]","[0.1239, 0.0043]","[0.1515, 0.0047]","[0.0515, 0.0028]","[0.277, 0.006]"
58,NCE-PLRec,100,1,1000,10,Cosine,0,0.9,,"[0.1805, 0.0038]","[0.0918, 0.0027]","[0.0873, 0.0023]","[0.0833, 0.002]","[0.0982, 0.0037]","[0.0684, 0.0013]","[0.0914, 0.0028]","[0.0931, 0.0037]","[0.1288, 0.0044]","[0.158, 0.0048]","[0.0537, 0.0028]","[0.2887, 0.0061]"
59,NCE-PLRec,100,1,1000,10,Cosine,0,1.0,,"[0.1859, 0.0039]","[0.0928, 0.0028]","[0.0892, 0.0023]","[0.085, 0.002]","[0.0983, 0.0037]","[0.0703, 0.0013]","[0.0934, 0.0028]","[0.0956, 0.0038]","[0.1327, 0.0045]","[0.163, 0.005]","[0.0543, 0.0028]","[0.2998, 0.0063]"
60,NCE-PLRec,100,1,1000,10,Cosine,0,1.1,,"[0.1884, 0.0039]","[0.0934, 0.0028]","[0.0894, 0.0024]","[0.086, 0.0021]","[0.0972, 0.0038]","[0.0716, 0.0014]","[0.0935, 0.0029]","[0.0971, 0.0039]","[0.1337, 0.0046]","[0.1654, 0.0051]","[0.0539, 0.0029]","[0.3065, 0.0064]"
61,NCE-PLRec,100,1,1000,10,Cosine,0,1.2,,"[0.1832, 0.0039]","[0.0896, 0.0028]","[0.0871, 0.0024]","[0.0838, 0.0021]","[0.0945, 0.0038]","[0.0711, 0.0014]","[0.0902, 0.0029]","[0.0919, 0.0038]","[0.1282, 0.0045]","[0.1581, 0.005]","[0.0506, 0.0028]","[0.2979, 0.0063]"
62,NCE-PLRec,100,1,1000,10,Cosine,0,1.3,,"[0.1742, 0.0039]","[0.087, 0.0028]","[0.0837, 0.0024]","[0.0808, 0.0021]","[0.0913, 0.0038]","[0.0693, 0.0015]","[0.0855, 0.0028]","[0.0845, 0.0036]","[0.1177, 0.0043]","[0.1464, 0.0048]","[0.0461, 0.0026]","[0.2811, 0.0062]"
63,NCE-PLRec,100,1,10000,10,Cosine,0,0.7,,"[0.174, 0.0038]","[0.088, 0.0027]","[0.0839, 0.0022]","[0.08, 0.002]","[0.0926, 0.0036]","[0.0663, 0.0013]","[0.088, 0.0027]","[0.0907, 0.0037]","[0.1238, 0.0043]","[0.1517, 0.0047]","[0.0508, 0.0028]","[0.2771, 0.006]"
64,NCE-PLRec,100,1,10000,10,Cosine,0,0.8,,"[0.1792, 0.0038]","[0.0907, 0.0027]","[0.0861, 0.0023]","[0.0823, 0.002]","[0.0957, 0.0036]","[0.0683, 0.0013]","[0.09, 0.0028]","[0.0931, 0.0038]","[0.1269, 0.0044]","[0.156, 0.0048]","[0.052, 0.0027]","[0.287, 0.0061]"
65,NCE-PLRec,100,1,10000,10,Cosine,0,0.9,,"[0.1847, 0.0039]","[0.0926, 0.0027]","[0.0889, 0.0023]","[0.0848, 0.002]","[0.099, 0.0037]","[0.07, 0.0014]","[0.0928, 0.0028]","[0.0942, 0.0038]","[0.1312, 0.0045]","[0.1616, 0.0049]","[0.0542, 0.0028]","[0.2968, 0.0063]"
66,NCE-PLRec,100,1,10000,10,Cosine,0,1.0,,"[0.1899, 0.0039]","[0.0941, 0.0028]","[0.0898, 0.0023]","[0.0863, 0.0021]","[0.0983, 0.0038]","[0.0723, 0.0014]","[0.0946, 0.0029]","[0.097, 0.0039]","[0.1342, 0.0045]","[0.1649, 0.005]","[0.054, 0.0028]","[0.3082, 0.0064]"
67,NCE-PLRec,100,1,10000,10,Cosine,0,1.1,,"[0.1916, 0.004]","[0.0946, 0.0029]","[0.0906, 0.0024]","[0.0871, 0.0021]","[0.099, 0.0038]","[0.0731, 0.0014]","[0.0948, 0.0029]","[0.0981, 0.0039]","[0.1352, 0.0046]","[0.167, 0.0051]","[0.0544, 0.0029]","[0.3125, 0.0065]"
68,NCE-PLRec,100,1,10000,10,Cosine,0,1.2,,"[0.1869, 0.004]","[0.092, 0.0029]","[0.089, 0.0025]","[0.0858, 0.0022]","[0.0957, 0.0039]","[0.0728, 0.0015]","[0.091, 0.0029]","[0.0925, 0.0038]","[0.1301, 0.0046]","[0.1619, 0.0051]","[0.0506, 0.0028]","[0.3049, 0.0064]"
69,NCE-PLRec,100,1,10000,10,Cosine,0,1.3,,"[0.179, 0.0039]","[0.0898, 0.0029]","[0.0869, 0.0025]","[0.0835, 0.0022]","[0.0946, 0.0039]","[0.0714, 0.0015]","[0.0883, 0.0028]","[0.0863, 0.0036]","[0.1209, 0.0043]","[0.1507, 0.0048]","[0.0478, 0.0026]","[0.2885, 0.0063]"
70,NCE-PLRec,200,1,1,10,Cosine,0,0.7,,"[0.144, 0.0034]","[0.0765, 0.0024]","[0.072, 0.002]","[0.0679, 0.0017]","[0.0815, 0.0034]","[0.0546, 0.0012]","[0.0767, 0.0025]","[0.0765, 0.0033]","[0.1034, 0.0038]","[0.1257, 0.0042]","[0.0434, 0.0025]","[0.2228, 0.0053]"
71,NCE-PLRec,200,1,1,10,Cosine,0,0.8,,"[0.1526, 0.0035]","[0.0811, 0.0024]","[0.0761, 0.002]","[0.0724, 0.0018]","[0.0867, 0.0034]","[0.0578, 0.0012]","[0.0804, 0.0026]","[0.0814, 0.0034]","[0.1104, 0.004]","[0.1352, 0.0044]","[0.0463, 0.0026]","[0.238, 0.0054]"
72,NCE-PLRec,200,1,1,10,Cosine,0,0.9,,"[0.1634, 0.0036]","[0.0862, 0.0025]","[0.0819, 0.0021]","[0.0775, 0.0018]","[0.0942, 0.0036]","[0.0611, 0.0012]","[0.0861, 0.0027]","[0.0872, 0.0036]","[0.1188, 0.0042]","[0.1453, 0.0046]","[0.0504, 0.0027]","[0.2529, 0.0056]"
