,model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
3,CDAE,50,1,0.01,300,Cosine,0.4,1.0,,"[0.1477, 0.0005]","[0.0445, 0.0002]","[0.0403, 0.0002]","[0.0381, 0.0002]","[0.0526, 0.0003]","[0.031, 0.0001]","[0.0526, 0.0004]","[0.0979, 0.0006]","[0.1269, 0.0007]","[0.1612, 0.0008]","[0.0578, 0.0005]","[0.3109, 0.001]"
4,CDAE,50,1,0.1,300,Cosine,0.4,1.0,,"[0.1576, 0.0005]","[0.0494, 0.0002]","[0.0455, 0.0002]","[0.0424, 0.0002]","[0.0558, 0.0003]","[0.0326, 0.0001]","[0.0564, 0.0004]","[0.1129, 0.0007]","[0.1479, 0.0008]","[0.1801, 0.0008]","[0.0675, 0.0006]","[0.3297, 0.001]"
5,CDAE,100,1,1e-05,300,Cosine,0.4,1.0,,"[0.1501, 0.0005]","[0.0459, 0.0002]","[0.0427, 0.0002]","[0.039, 0.0002]","[0.0547, 0.0003]","[0.0314, 0.0001]","[0.0532, 0.0004]","[0.0999, 0.0007]","[0.1402, 0.0008]","[0.1663, 0.0008]","[0.0657, 0.0006]","[0.3127, 0.001]"
6,CDAE,100,1,0.0001,300,Cosine,0.4,1.0,,"[0.1441, 0.0005]","[0.0428, 0.0002]","[0.0388, 0.0002]","[0.0366, 0.0002]","[0.0466, 0.0003]","[0.0304, 0.0001]","[0.05, 0.0004]","[0.0932, 0.0006]","[0.1236, 0.0007]","[0.155, 0.0008]","[0.0518, 0.0005]","[0.3051, 0.001]"
7,CDAE,100,1,0.001,300,Cosine,0.4,1.0,,"[0.1372, 0.0005]","[0.0401, 0.0002]","[0.0366, 0.0002]","[0.0359, 0.0002]","[0.0435, 0.0003]","[0.0295, 0.0001]","[0.0474, 0.0004]","[0.0874, 0.0006]","[0.1115, 0.0007]","[0.1452, 0.0007]","[0.0458, 0.0004]","[0.2907, 0.001]"
8,CDAE,100,1,0.01,300,Cosine,0.4,1.0,,"[0.1393, 0.0005]","[0.0412, 0.0002]","[0.0388, 0.0002]","[0.0361, 0.0002]","[0.0438, 0.0003]","[0.0298, 0.0001]","[0.0479, 0.0004]","[0.0883, 0.0006]","[0.1216, 0.0007]","[0.1459, 0.0008]","[0.0466, 0.0005]","[0.2961, 0.001]"
9,CDAE,100,1,0.1,300,Cosine,0.4,1.0,,"[0.1576, 0.0005]","[0.0494, 0.0002]","[0.0455, 0.0002]","[0.0424, 0.0002]","[0.0558, 0.0003]","[0.0326, 0.0001]","[0.0564, 0.0004]","[0.1129, 0.0007]","[0.1479, 0.0008]","[0.1801, 0.0008]","[0.0675, 0.0006]","[0.3297, 0.001]"
10,CDAE,200,1,1e-05,300,Cosine,0.4,1.0,,"[0.1493, 0.0005]","[0.046, 0.0002]","[0.043, 0.0002]","[0.0389, 0.0002]","[0.0518, 0.0003]","[0.0314, 0.0001]","[0.0527, 0.0004]","[0.0999, 0.0007]","[0.1404, 0.0008]","[0.1655, 0.0008]","[0.0574, 0.0005]","[0.3126, 0.001]"
11,CDAE,200,1,0.0001,300,Cosine,0.4,1.0,,"[0.1409, 0.0005]","[0.0402, 0.0002]","[0.0381, 0.0002]","[0.0365, 0.0002]","[0.043, 0.0003]","[0.0303, 0.0001]","[0.0474, 0.0004]","[0.0875, 0.0006]","[0.1204, 0.0007]","[0.1505, 0.0008]","[0.0461, 0.0005]","[0.3009, 0.001]"
12,CDAE,200,1,0.001,300,Cosine,0.4,1.0,,"[0.1316, 0.0005]","[0.0362, 0.0002]","[0.0347, 0.0002]","[0.0345, 0.0002]","[0.0445, 0.0003]","[0.0288, 0.0001]","[0.0452, 0.0004]","[0.0708, 0.0005]","[0.1017, 0.0006]","[0.139, 0.0007]","[0.0462, 0.0004]","[0.2819, 0.001]"
13,CDAE,200,1,0.01,300,Cosine,0.4,1.0,,"[0.1331, 0.0005]","[0.0385, 0.0002]","[0.0357, 0.0002]","[0.034, 0.0002]","[0.0424, 0.0003]","[0.0285, 0.0001]","[0.0472, 0.0004]","[0.0782, 0.0006]","[0.1095, 0.0007]","[0.1376, 0.0007]","[0.0448, 0.0004]","[0.279, 0.001]"
14,CDAE,200,1,0.1,300,Cosine,0.4,1.0,,"[0.1576, 0.0005]","[0.0494, 0.0002]","[0.0455, 0.0002]","[0.0424, 0.0002]","[0.0558, 0.0003]","[0.0326, 0.0001]","[0.0564, 0.0004]","[0.1129, 0.0007]","[0.1479, 0.0008]","[0.1801, 0.0008]","[0.0675, 0.0006]","[0.3297, 0.001]"
0,CDAE,50,1,1e-05,300,Cosine,0.5,1.0,,"[0.1512, 0.0005]","[0.0475, 0.0002]","[0.0436, 0.0002]","[0.0405, 0.0002]","[0.0546, 0.0003]","[0.0316, 0.0001]","[0.0537, 0.0004]","[0.1066, 0.0007]","[0.1408, 0.0008]","[0.1751, 0.0008]","[0.0657, 0.0006]","[0.3131, 0.001]"
1,CDAE,50,1,0.0001,300,Cosine,0.5,1.0,,"[0.1472, 0.0005]","[0.0447, 0.0002]","[0.0409, 0.0002]","[0.0375, 0.0002]","[0.0526, 0.0003]","[0.0308, 0.0001]","[0.0523, 0.0004]","[0.098, 0.0006]","[0.1308, 0.0007]","[0.1573, 0.0008]","[0.0632, 0.0005]","[0.308, 0.001]"
2,CDAE,50,1,0.001,300,Cosine,0.5,1.0,,"[0.143, 0.0005]","[0.0419, 0.0002]","[0.0387, 0.0002]","[0.0369, 0.0002]","[0.0464, 0.0003]","[0.0305, 0.0001]","[0.0488, 0.0004]","[0.0909, 0.0006]","[0.1221, 0.0007]","[0.1543, 0.0008]","[0.0516, 0.0005]","[0.3046, 0.001]"
3,CDAE,50,1,0.01,300,Cosine,0.5,1.0,,"[0.1475, 0.0005]","[0.0444, 0.0002]","[0.0408, 0.0002]","[0.0378, 0.0002]","[0.0527, 0.0003]","[0.0309, 0.0001]","[0.0524, 0.0004]","[0.0967, 0.0006]","[0.129, 0.0007]","[0.1582, 0.0008]","[0.0633, 0.0005]","[0.3092, 0.001]"
4,CDAE,50,1,0.1,300,Cosine,0.5,1.0,,"[0.1576, 0.0005]","[0.0494, 0.0002]","[0.0455, 0.0002]","[0.0424, 0.0002]","[0.0558, 0.0003]","[0.0326, 0.0001]","[0.0564, 0.0004]","[0.1129, 0.0007]","[0.1479, 0.0008]","[0.1801, 0.0008]","[0.0675, 0.0006]","[0.3297, 0.001]"
5,CDAE,100,1,1e-05,300,Cosine,0.5,1.0,,"[0.1501, 0.0005]","[0.0462, 0.0002]","[0.0427, 0.0002]","[0.0398, 0.0002]","[0.0529, 0.0003]","[0.0314, 0.0001]","[0.0531, 0.0004]","[0.1, 0.0007]","[0.1384, 0.0008]","[0.1733, 0.0008]","[0.0634, 0.0005]","[0.312, 0.001]"
6,CDAE,100,1,0.0001,300,Cosine,0.5,1.0,,"[0.1442, 0.0005]","[0.0425, 0.0002]","[0.0388, 0.0002]","[0.0369, 0.0002]","[0.0472, 0.0003]","[0.0306, 0.0001]","[0.0501, 0.0004]","[0.0926, 0.0006]","[0.1221, 0.0007]","[0.1547, 0.0008]","[0.0533, 0.0005]","[0.3053, 0.001]"
7,CDAE,100,1,0.001,300,Cosine,0.5,1.0,,"[0.1323, 0.0005]","[0.04, 0.0002]","[0.037, 0.0002]","[0.0362, 0.0002]","[0.0437, 0.0003]","[0.0293, 0.0001]","[0.0427, 0.0003]","[0.0822, 0.0006]","[0.1164, 0.0007]","[0.1489, 0.0008]","[0.0459, 0.0004]","[0.2882, 0.001]"
8,CDAE,100,1,0.01,300,Cosine,0.5,1.0,,"[0.14, 0.0005]","[0.0416, 0.0002]","[0.0402, 0.0002]","[0.0372, 0.0002]","[0.0427, 0.0003]","[0.03, 0.0001]","[0.0482, 0.0004]","[0.0894, 0.0006]","[0.1266, 0.0007]","[0.1541, 0.0008]","[0.0452, 0.0004]","[0.2959, 0.001]"
9,CDAE,100,1,0.1,300,Cosine,0.5,1.0,,"[0.1576, 0.0005]","[0.0494, 0.0002]","[0.0455, 0.0002]","[0.0424, 0.0002]","[0.0558, 0.0003]","[0.0326, 0.0001]","[0.0564, 0.0004]","[0.1129, 0.0007]","[0.1479, 0.0008]","[0.1801, 0.0008]","[0.0675, 0.0006]","[0.3297, 0.001]"
10,CDAE,200,1,1e-05,300,Cosine,0.5,1.0,,"[0.1495, 0.0005]","[0.0461, 0.0002]","[0.0423, 0.0002]","[0.0393, 0.0002]","[0.0523, 0.0003]","[0.0313, 0.0001]","[0.0529, 0.0004]","[0.0998, 0.0007]","[0.1378, 0.0008]","[0.1683, 0.0008]","[0.063, 0.0005]","[0.3113, 0.001]"
11,CDAE,200,1,0.0001,300,Cosine,0.5,1.0,,"[0.1407, 0.0005]","[0.0412, 0.0002]","[0.0383, 0.0002]","[0.0367, 0.0002]","[0.0439, 0.0003]","[0.0302, 0.0001]","[0.048, 0.0004]","[0.089, 0.0006]","[0.1196, 0.0007]","[0.1524, 0.0008]","[0.047, 0.0005]","[0.2987, 0.001]"
12,CDAE,200,1,0.001,300,Cosine,0.5,1.0,,"[0.131, 0.0005]","[0.039, 0.0002]","[0.0354, 0.0002]","[0.0336, 0.0002]","[0.0438, 0.0003]","[0.0286, 0.0001]","[0.0454, 0.0004]","[0.0796, 0.0006]","[0.11, 0.0007]","[0.1361, 0.0007]","[0.0459, 0.0004]","[0.2768, 0.001]"
13,CDAE,200,1,0.01,300,Cosine,0.5,1.0,,"[0.1312, 0.0005]","[0.0395, 0.0002]","[0.0365, 0.0002]","[0.0337, 0.0002]","[0.0439, 0.0003]","[0.0285, 0.0001]","[0.046, 0.0004]","[0.0795, 0.0006]","[0.1125, 0.0007]","[0.1363, 0.0007]","[0.046, 0.0004]","[0.276, 0.001]"
14,CDAE,200,1,0.1,300,Cosine,0.5,1.0,,"[0.1576, 0.0005]","[0.0494, 0.0002]","[0.0455, 0.0002]","[0.0424, 0.0002]","[0.0558, 0.0003]","[0.0326, 0.0001]","[0.0564, 0.0004]","[0.1129, 0.0007]","[0.1479, 0.0008]","[0.1801, 0.0008]","[0.0675, 0.0006]","[0.3297, 0.001]"
