,model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
26,NCE-PLRec,50,1,1000,10,Cosine,0,1.2,,"[0.3539, 0.0007]","[0.1335, 0.0004]","[0.1171, 0.0004]","[0.1049, 0.0003]","[0.1589, 0.0006]","[0.0668, 0.0002]","[0.1612, 0.0007]","[0.296, 0.001]","[0.3744, 0.0011]","[0.4345, 0.0011]","[0.1872, 0.0009]","[0.6344, 0.0011]"
27,NCE-PLRec,50,1,1000,10,Cosine,0,1.3,,"[0.3257, 0.0007]","[0.1236, 0.0004]","[0.1089, 0.0003]","[0.0982, 0.0003]","[0.1464, 0.0006]","[0.0641, 0.0002]","[0.1467, 0.0006]","[0.2625, 0.001]","[0.3343, 0.001]","[0.3903, 0.0011]","[0.1643, 0.0008]","[0.585, 0.0011]"
28,NCE-PLRec,50,1,10000,10,Cosine,0,0.7,,"[0.2711, 0.0007]","[0.1045, 0.0004]","[0.0911, 0.0003]","[0.0815, 0.0003]","[0.1256, 0.0005]","[0.0529, 0.0002]","[0.1245, 0.0006]","[0.2193, 0.0009]","[0.2768, 0.001]","[0.3219, 0.001]","[0.1398, 0.0007]","[0.4851, 0.0011]"
29,NCE-PLRec,50,1,10000,10,Cosine,0,0.8,,"[0.2769, 0.0007]","[0.1066, 0.0004]","[0.0931, 0.0003]","[0.0833, 0.0003]","[0.1278, 0.0005]","[0.054, 0.0002]","[0.1269, 0.0006]","[0.2245, 0.0009]","[0.2836, 0.001]","[0.3302, 0.001]","[0.1428, 0.0008]","[0.4957, 0.0011]"
30,NCE-PLRec,50,1,10000,10,Cosine,0,0.9,,"[0.2889, 0.0007]","[0.1111, 0.0004]","[0.097, 0.0003]","[0.0868, 0.0003]","[0.1326, 0.0005]","[0.0561, 0.0002]","[0.1322, 0.0006]","[0.2367, 0.0009]","[0.2986, 0.001]","[0.3474, 0.001]","[0.1495, 0.0008]","[0.5175, 0.0011]"
31,NCE-PLRec,50,1,10000,10,Cosine,0,1.0,,"[0.3212, 0.0007]","[0.1228, 0.0004]","[0.1071, 0.0003]","[0.0957, 0.0003]","[0.1458, 0.0006]","[0.0608, 0.0002]","[0.1472, 0.0006]","[0.2735, 0.001]","[0.3427, 0.0011]","[0.3953, 0.0011]","[0.1721, 0.0008]","[0.5705, 0.0011]"
32,NCE-PLRec,50,1,10000,10,Cosine,0,1.1,,"[0.352, 0.0007]","[0.1343, 0.0004]","[0.1171, 0.0003]","[0.1043, 0.0003]","[0.1599, 0.0006]","[0.0655, 0.0002]","[0.1624, 0.0007]","[0.3023, 0.001]","[0.3785, 0.0011]","[0.436, 0.0011]","[0.1914, 0.0009]","[0.6216, 0.0011]"
33,NCE-PLRec,50,1,10000,10,Cosine,0,1.2,,"[0.3539, 0.0007]","[0.1335, 0.0004]","[0.1171, 0.0004]","[0.1049, 0.0003]","[0.1589, 0.0006]","[0.0668, 0.0002]","[0.1612, 0.0007]","[0.296, 0.001]","[0.3744, 0.0011]","[0.4345, 0.0011]","[0.1872, 0.0009]","[0.6345, 0.0011]"
34,NCE-PLRec,50,1,10000,10,Cosine,0,1.3,,"[0.3257, 0.0007]","[0.1236, 0.0004]","[0.1089, 0.0003]","[0.0981, 0.0003]","[0.1464, 0.0006]","[0.064, 0.0002]","[0.1467, 0.0006]","[0.2625, 0.001]","[0.3343, 0.001]","[0.3902, 0.0011]","[0.1643, 0.0008]","[0.5849, 0.0011]"
35,NCE-PLRec,100,1,1,10,Cosine,0,0.7,,"[0.2154, 0.0006]","[0.0854, 0.0003]","[0.0739, 0.0003]","[0.0661, 0.0003]","[0.1034, 0.0005]","[0.0431, 0.0002]","[0.1002, 0.0005]","[0.1728, 0.0008]","[0.2161, 0.0009]","[0.2506, 0.0009]","[0.1108, 0.0007]","[0.3807, 0.001]"
36,NCE-PLRec,100,1,1,10,Cosine,0,0.8,,"[0.2213, 0.0007]","[0.0876, 0.0004]","[0.0758, 0.0003]","[0.0677, 0.0003]","[0.1062, 0.0005]","[0.0442, 0.0002]","[0.1031, 0.0005]","[0.1776, 0.0008]","[0.2218, 0.0009]","[0.2573, 0.0009]","[0.1142, 0.0007]","[0.3905, 0.001]"
37,NCE-PLRec,100,1,1,10,Cosine,0,0.9,,"[0.2326, 0.0007]","[0.0917, 0.0004]","[0.0792, 0.0003]","[0.0707, 0.0003]","[0.1114, 0.0005]","[0.046, 0.0002]","[0.1093, 0.0005]","[0.1877, 0.0008]","[0.2332, 0.0009]","[0.2699, 0.001]","[0.1212, 0.0007]","[0.4084, 0.0011]"
38,NCE-PLRec,100,1,1,10,Cosine,0,1.0,,"[0.2594, 0.0007]","[0.1002, 0.0004]","[0.0868, 0.0003]","[0.0774, 0.0003]","[0.1217, 0.0005]","[0.0506, 0.0002]","[0.1211, 0.0006]","[0.2095, 0.0009]","[0.2609, 0.001]","[0.3019, 0.001]","[0.1356, 0.0007]","[0.4595, 0.0011]"
39,NCE-PLRec,100,1,1,10,Cosine,0,1.1,,"[0.329, 0.0007]","[0.1279, 0.0004]","[0.1104, 0.0003]","[0.0978, 0.0003]","[0.154, 0.0006]","[0.0605, 0.0002]","[0.1556, 0.0007]","[0.2879, 0.001]","[0.3561, 0.0011]","[0.4068, 0.0011]","[0.1846, 0.0009]","[0.5697, 0.0011]"
40,NCE-PLRec,100,1,1,10,Cosine,0,1.2,,"[0.3533, 0.0007]","[0.1359, 0.0004]","[0.119, 0.0004]","[0.1063, 0.0003]","[0.1606, 0.0006]","[0.0666, 0.0002]","[0.1613, 0.0007]","[0.3017, 0.001]","[0.3801, 0.0011]","[0.4397, 0.0011]","[0.1888, 0.0009]","[0.6292, 0.0011]"
41,NCE-PLRec,100,1,1,10,Cosine,0,1.3,,"[0.3304, 0.0007]","[0.1266, 0.0004]","[0.1117, 0.0004]","[0.1008, 0.0003]","[0.1492, 0.0006]","[0.0655, 0.0002]","[0.1485, 0.0006]","[0.2667, 0.001]","[0.3402, 0.001]","[0.3975, 0.0011]","[0.1661, 0.0008]","[0.5947, 0.0011]"
42,NCE-PLRec,100,1,10,10,Cosine,0,0.7,,"[0.2154, 0.0006]","[0.0854, 0.0003]","[0.0739, 0.0003]","[0.0661, 0.0003]","[0.1034, 0.0005]","[0.0431, 0.0002]","[0.1002, 0.0005]","[0.1728, 0.0008]","[0.2161, 0.0009]","[0.2506, 0.0009]","[0.1108, 0.0007]","[0.3807, 0.001]"
43,NCE-PLRec,100,1,10,10,Cosine,0,0.8,,"[0.2213, 0.0007]","[0.0876, 0.0004]","[0.0758, 0.0003]","[0.0677, 0.0003]","[0.1062, 0.0005]","[0.0442, 0.0002]","[0.1031, 0.0005]","[0.1776, 0.0008]","[0.2218, 0.0009]","[0.2573, 0.0009]","[0.1142, 0.0007]","[0.3905, 0.001]"
44,NCE-PLRec,100,1,10,10,Cosine,0,0.9,,"[0.2326, 0.0007]","[0.0917, 0.0004]","[0.0792, 0.0003]","[0.0707, 0.0003]","[0.1114, 0.0005]","[0.046, 0.0002]","[0.1093, 0.0005]","[0.1877, 0.0008]","[0.2332, 0.0009]","[0.2699, 0.001]","[0.1212, 0.0007]","[0.4084, 0.0011]"
45,NCE-PLRec,100,1,10,10,Cosine,0,1.0,,"[0.2594, 0.0007]","[0.1002, 0.0004]","[0.0868, 0.0003]","[0.0774, 0.0003]","[0.1217, 0.0005]","[0.0506, 0.0002]","[0.1211, 0.0006]","[0.2095, 0.0009]","[0.2609, 0.001]","[0.3019, 0.001]","[0.1356, 0.0007]","[0.4595, 0.0011]"
46,NCE-PLRec,100,1,10,10,Cosine,0,1.1,,"[0.329, 0.0007]","[0.1279, 0.0004]","[0.1104, 0.0003]","[0.0978, 0.0003]","[0.154, 0.0006]","[0.0605, 0.0002]","[0.1556, 0.0007]","[0.2879, 0.001]","[0.3561, 0.0011]","[0.4068, 0.0011]","[0.1846, 0.0009]","[0.5697, 0.0011]"
47,NCE-PLRec,100,1,10,10,Cosine,0,1.2,,"[0.3533, 0.0007]","[0.1359, 0.0004]","[0.119, 0.0004]","[0.1063, 0.0003]","[0.1606, 0.0006]","[0.0666, 0.0002]","[0.1613, 0.0007]","[0.3017, 0.001]","[0.3801, 0.0011]","[0.4397, 0.0011]","[0.1888, 0.0009]","[0.6292, 0.0011]"
48,NCE-PLRec,100,1,10,10,Cosine,0,1.3,,"[0.3304, 0.0007]","[0.1266, 0.0004]","[0.1117, 0.0004]","[0.1008, 0.0003]","[0.1492, 0.0006]","[0.0655, 0.0002]","[0.1485, 0.0006]","[0.2667, 0.001]","[0.3402, 0.001]","[0.3975, 0.0011]","[0.1661, 0.0008]","[0.5947, 0.0011]"
49,NCE-PLRec,100,1,100,10,Cosine,0,0.7,,"[0.2154, 0.0006]","[0.0854, 0.0003]","[0.0739, 0.0003]","[0.0661, 0.0003]","[0.1034, 0.0005]","[0.0431, 0.0002]","[0.1002, 0.0005]","[0.1728, 0.0008]","[0.2161, 0.0009]","[0.2506, 0.0009]","[0.1108, 0.0007]","[0.3807, 0.001]"
50,NCE-PLRec,100,1,100,10,Cosine,0,0.8,,"[0.2213, 0.0007]","[0.0876, 0.0004]","[0.0758, 0.0003]","[0.0677, 0.0003]","[0.1062, 0.0005]","[0.0442, 0.0002]","[0.1031, 0.0005]","[0.1776, 0.0008]","[0.2218, 0.0009]","[0.2573, 0.0009]","[0.1142, 0.0007]","[0.3905, 0.001]"
51,NCE-PLRec,100,1,100,10,Cosine,0,0.9,,"[0.2326, 0.0007]","[0.0917, 0.0004]","[0.0792, 0.0003]","[0.0707, 0.0003]","[0.1114, 0.0005]","[0.046, 0.0002]","[0.1093, 0.0005]","[0.1877, 0.0008]","[0.2332, 0.0009]","[0.2699, 0.001]","[0.1212, 0.0007]","[0.4084, 0.0011]"
52,NCE-PLRec,100,1,100,10,Cosine,0,1.0,,"[0.2594, 0.0007]","[0.1002, 0.0004]","[0.0868, 0.0003]","[0.0774, 0.0003]","[0.1217, 0.0005]","[0.0506, 0.0002]","[0.1211, 0.0006]","[0.2095, 0.0009]","[0.2609, 0.001]","[0.3019, 0.001]","[0.1356, 0.0007]","[0.4595, 0.0011]"
53,NCE-PLRec,100,1,100,10,Cosine,0,1.1,,"[0.329, 0.0007]","[0.1279, 0.0004]","[0.1104, 0.0003]","[0.0978, 0.0003]","[0.154, 0.0006]","[0.0605, 0.0002]","[0.1556, 0.0007]","[0.2879, 0.001]","[0.3561, 0.0011]","[0.4068, 0.0011]","[0.1846, 0.0009]","[0.5697, 0.0011]"
54,NCE-PLRec,100,1,100,10,Cosine,0,1.2,,"[0.3533, 0.0007]","[0.1359, 0.0004]","[0.119, 0.0004]","[0.1063, 0.0003]","[0.1606, 0.0006]","[0.0666, 0.0002]","[0.1613, 0.0007]","[0.3017, 0.001]","[0.3801, 0.0011]","[0.4397, 0.0011]","[0.1888, 0.0009]","[0.6292, 0.0011]"
