,model,rank,alpha,lambda,iter,similarity,corruption,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
29,NCE-PLRec,50,1,10000,10,Cosine,0,0.8,,"[0.2021, 0.0009]","[0.1058, 0.0007]","[0.1002, 0.0006]","[0.0954, 0.0005]","[0.113, 0.0009]","[0.075, 0.0004]","[0.0969, 0.0007]","[0.1091, 0.0009]","[0.1525, 0.0011]","[0.1905, 0.0012]","[0.0594, 0.0006]","[0.3332, 0.0015]"
30,NCE-PLRec,50,1,10000,10,Cosine,0,0.9,,"[0.2064, 0.0009]","[0.1069, 0.0007]","[0.1017, 0.0006]","[0.097, 0.0005]","[0.114, 0.0009]","[0.0763, 0.0004]","[0.098, 0.0007]","[0.1105, 0.0009]","[0.1552, 0.0011]","[0.1948, 0.0012]","[0.0601, 0.0007]","[0.3428, 0.0015]"
31,NCE-PLRec,50,1,10000,10,Cosine,0,1.0,,"[0.2092, 0.0009]","[0.1065, 0.0007]","[0.1018, 0.0006]","[0.0976, 0.0005]","[0.1137, 0.0009]","[0.0778, 0.0004]","[0.0972, 0.0007]","[0.1085, 0.0009]","[0.1538, 0.0011]","[0.1953, 0.0013]","[0.0591, 0.0007]","[0.3516, 0.0016]"
32,NCE-PLRec,50,1,10000,10,Cosine,0,1.1,,"[0.208, 0.0009]","[0.1043, 0.0007]","[0.0998, 0.0006]","[0.096, 0.0006]","[0.1114, 0.0009]","[0.0781, 0.0004]","[0.0952, 0.0007]","[0.1046, 0.0009]","[0.1489, 0.0011]","[0.1894, 0.0012]","[0.0567, 0.0006]","[0.3531, 0.0016]"
33,NCE-PLRec,50,1,10000,10,Cosine,0,1.2,,"[0.201, 0.0009]","[0.1025, 0.0007]","[0.0974, 0.0006]","[0.0933, 0.0006]","[0.1106, 0.0009]","[0.0765, 0.0004]","[0.0927, 0.0007]","[0.0999, 0.0009]","[0.1406, 0.001]","[0.1782, 0.0012]","[0.0545, 0.0006]","[0.3392, 0.0016]"
34,NCE-PLRec,50,1,10000,10,Cosine,0,1.3,,"[0.1904, 0.0009]","[0.1028, 0.0007]","[0.0967, 0.0006]","[0.092, 0.0006]","[0.1123, 0.001]","[0.0739, 0.0004]","[0.0929, 0.0007]","[0.0951, 0.0008]","[0.1321, 0.001]","[0.1658, 0.0011]","[0.0532, 0.0006]","[0.3087, 0.0015]"
35,NCE-PLRec,100,1,1,10,Cosine,0,0.7,,"[0.1765, 0.0008]","[0.0965, 0.0006]","[0.0903, 0.0005]","[0.0851, 0.0005]","[0.1058, 0.0009]","[0.0664, 0.0003]","[0.0882, 0.0006]","[0.0955, 0.0008]","[0.131, 0.001]","[0.1606, 0.0011]","[0.0537, 0.0006]","[0.2815, 0.0013]"
36,NCE-PLRec,100,1,1,10,Cosine,0,0.8,,"[0.1829, 0.0008]","[0.0992, 0.0006]","[0.0926, 0.0005]","[0.0875, 0.0005]","[0.1083, 0.0009]","[0.0682, 0.0004]","[0.0906, 0.0006]","[0.1004, 0.0008]","[0.1371, 0.001]","[0.1684, 0.0011]","[0.0559, 0.0006]","[0.2933, 0.0014]"
37,NCE-PLRec,100,1,1,10,Cosine,0,0.9,,"[0.1955, 0.0009]","[0.1042, 0.0007]","[0.0978, 0.0006]","[0.0925, 0.0005]","[0.1133, 0.0009]","[0.0716, 0.0004]","[0.0955, 0.0006]","[0.1094, 0.0009]","[0.1504, 0.0011]","[0.1848, 0.0012]","[0.0608, 0.0007]","[0.3167, 0.0014]"
38,NCE-PLRec,100,1,1,10,Cosine,0,1.0,,"[0.205, 0.0009]","[0.1071, 0.0007]","[0.1016, 0.0006]","[0.0966, 0.0005]","[0.1141, 0.0009]","[0.0751, 0.0004]","[0.0976, 0.0007]","[0.1129, 0.0009]","[0.1583, 0.0011]","[0.1966, 0.0012]","[0.0608, 0.0007]","[0.3386, 0.0015]"
